===== MAG =====
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2019-01-16 13:30:40, -24.36,  -162.93,    523.57,  15.01,   -44.33, 32698.1, 23388.6, 22590.5,  6057.6, -22850.3, -29.89,   -84.93,  3.16
2019-01-16 13:31:30, -21.20,  -162.82,    522.66,  13.95,   -39.90, 31415.2, 24100.8, 23389.5,  5811.7, -20151.2, -27.22,   -85.72,  3.12
2019-01-16 13:32:20, -18.05,  -162.72,    521.79,  13.01,   -35.05, 30186.0, 24710.6, 24075.8,  5564.9, -17337.4, -24.68,   -86.44,  3.09
2019-01-16 13:33:10, -14.89,  -162.63,    520.97,  12.19,   -29.79, 29037.4, 25200.0, 24632.1,  5320.0, -14426.7, -22.31,   -87.11,  3.06
2019-01-16 13:34:00, -11.73,  -162.55,    520.21,  11.47,   -24.13, 27999.2, 25553.5, 25043.3,  5080.7, -11444.3, -20.19,   -87.72,  3.03
2019-01-16 13:34:50,  -8.57,  -162.48,    519.52,  10.85,   -18.10, 27101.4, 25759.9, 25299.0,  4850.9, -8421.2, -18.40,   -88.28,  3.01
2019-01-16 13:35:40,  -5.40,  -162.41,    518.90,  10.34,   -11.80, 26372.0, 25814.6, 25395.2,  4634.5, -5393.0, -17.05,   -88.80,  2.98
2019-01-16 13:36:30,  -2.24,  -162.35,    518.36,   9.93,    -5.32, 25832.7, 25721.3, 25336.0,  4435.0, -2396.5, -16.23,   -89.30,  2.97
2019-01-16 13:37:20,   0.93,  -162.28,    517.89,   9.61,     1.20, 25496.9, 25491.3, 25133.6,  4255.3,   533.8,  16.02,   -89.77,  2.95
2019-01-16 13:38:10,   4.09,  -162.22,    517.50,   9.38,     7.63, 25368.3, 25143.6, 24807.6,  4097.2,  3368.5,  16.41,   -90.23,  2.93
2019-01-16 13:39:00,   7.26,  -162.15,    517.20,   9.23,    13.84, 25441.1, 24702.3, 24382.6,  3961.6,  6086.2,  17.36,   -90.69,  2.92
2019-01-16 13:39:50,  10.42,  -162.08,    516.98,   9.15,    19.73, 25702.5, 24194.2, 23886.2,  3847.9,  8675.3,  18.75,   -91.14,  2.90
2019-01-16 13:40:40,  13.58,  -162.00,    516.83,   9.14,    25.21, 26135.8, 23645.7, 23345.7,  3754.7, 11133.7,  20.48,   -91.59,  2.88
2019-01-16 13:41:30,  16.75,  -161.92,    516.76,   9.17,    30.27, 26723.4, 23080.9, 22785.6,  3679.9, 13468.9,  22.46,   -92.04,  2.87
2019-01-16 13:42:20,  19.91,  -161.83,    516.76,   9.25,    34.88, 27449.2, 22518.9, 22225.9,  3620.7, 15695.7,  24.61,   -92.50,  2.85
2019-01-16 13:43:10,  23.07,  -161.72,    516.82,   9.36,    39.07, 28299.9, 21972.7, 21680.0,  3574.1, 17834.9,  26.90,   -92.96,  2.84
2019-01-16 13:44:00,  26.23,  -161.60,    516.94,   9.49,    42.87, 29265.1, 21448.0, 21154.3,  3536.9, 19910.6,  29.29,   -93.41,  2.82
2019-01-16 13:44:50,  29.39,  -161.46,    517.11,   9.64,    46.34, 30336.8, 20942.8, 20647.3,  3505.9, 21948.1,  31.77,   -93.86,  2.80
2019-01-16 13:45:40,  32.54,  -161.30,    517.33,   9.79,    49.54, 31507.2, 20447.3, 20149.3,  3477.7, 23971.2,  34.32,   -94.31,  2.79
2019-01-16 13:46:30,  35.69,  -161.11,    517.58,   9.96,    52.51, 32767.4, 19943.4, 19643.0,  3448.7, 25999.3,  36.95,   -94.75,  2.77
2019-01-16 13:47:20,  38.84,  -160.88,    517.85,  10.14,    55.32, 34104.6, 19406.7, 19103.8,  3415.3, 28044.7,  39.65,   -95.18,  2.76
2019-01-16 13:48:10,  41.99,  -160.62,    518.14,  10.33,    58.01, 35500.6, 18807.7, 18502.8,  3373.1, 30109.2,  42.42,   -95.61,  2.74
2019-01-16 13:49:00,  45.13,  -160.31,    518.44,  10.55,    60.63, 36930.6, 18115.3, 17808.9,  3317.7, 32182.4,  45.27,   -96.04,  2.73
2019-01-16 13:49:50,  48.27,  -159.94,    518.73,  10.81,    63.19, 38363.1, 17300.4, 16993.4,  3244.9, 34240.7,  48.19,   -96.46,  2.71
2019-01-16 13:50:40,  51.40,  -159.50,    519.00,  11.11,    65.73, 39761.5, 16340.9, 16034.4,  3150.2, 36248.5,  51.19,   -96.89,  2.70
2019-01-16 13:51:30,  54.53,  -158.95,    519.25,  11.48,    68.25, 41086.4, 15225.0, 14920.4,  3030.1, 38161.4,  54.25,   -97.33,  2.68
2019-01-16 13:52:20,  57.65,  -158.29,    519.47,  11.92,    70.74, 42299.7, 13954.4, 13653.5,  2881.9, 39931.7,  57.38,   -97.79,  2.67
2019-01-16 13:53:10,  60.76,  -157.46,    519.65,  12.45,    73.19, 43368.0, 12544.6, 12249.7,  2704.0, 41514.1,  60.56,   -98.30,  2.65
2019-01-16 13:54:00,  63.86,  -156.40,    519.77,  13.09,    75.58, 44266.2, 11023.4, 10737.0,  2496.3, 42871.7,  63.78,   -98.87,  2.62
2019-01-16 13:54:50,  66.95,  -155.04,    519.83,  13.86,    77.90, 44980.1,  9427.3,  9152.7,  2259.0, 43981.1,  67.04,   -99.55,  2.59
2019-01-16 13:55:40,  70.01,  -153.22,    519.83,  14.81,    80.14, 45506.9,  7796.4,  7537.5,  1992.4, 44834.1,  70.31,  -100.39,  2.55
2019-01-16 13:56:30,  73.05,  -150.71,    519.76,  15.94,    82.27, 45855.0,  6169.6,  5932.4,  1694.4, 45438.0,  73.58,  -101.48,  2.49
2019-01-16 13:57:20,  76.03,  -147.06,    519.61,  17.23,    84.29, 46041.0,  4581.1,  4375.6,  1356.7, 45812.5,  76.86,  -103.02,  2.40
2019-01-16 13:58:10,  78.92,  -141.41,    519.37,  18.19,    86.19, 46086.9,  3061.8,  2908.7,   956.0, 45985.1,  80.12,  -105.42,  2.26
2019-01-16 13:59:00,  81.62,  -131.89,    519.06,  15.18,    87.93, 46016.6,  1662.0,  1604.0,   435.3, 45986.6,  83.34,  -109.91,  1.97
2019-01-16 13:59:50,  83.87,  -114.39,    518.66, -25.24,    89.06, 45852.5,   748.8,   677.3,  -319.3, 45846.4,  86.44,  -121.90,  1.19
2019-01-16 14:00:40,  85.04,   -83.75,    518.17, -59.78,    88.14, 45613.4,  1479.6,   744.8, -1278.4, 45589.4,  88.53,   171.76, 20.78
2019-01-16 14:01:30,  84.38,   -49.95,    517.60, -40.07,    86.62, 45313.7,  2674.2,  2046.6, -1721.3, 45234.7,  86.43,   106.20, 16.42
2019-01-16 14:02:20,  82.37,   -28.79,    516.94, -24.05,    85.05, 44963.4,  3881.2,  3544.3, -1581.7, 44795.6,  83.36,    94.28, 15.64
2019-01-16 14:03:10,  79.76,   -17.43,    516.20, -15.32,    83.47, 44569.2,  5065.2,  4885.2, -1338.1, 44280.4,  80.18,    89.75, 15.35
2019-01-16 14:04:00,  76.91,   -10.88,    515.39, -10.36,    81.89, 44135.1,  6225.2,  6123.8, -1119.4, 43693.8,  76.98,    87.27, 15.20
2019-01-16 14:04:50,  73.95,    -6.75,    514.51,  -7.28,    80.29, 43663.6,  7367.2,  7307.8,  -933.6, 43037.6,  73.75,    85.64, 15.10
2019-01-16 14:05:40,  70.92,    -3.95,    513.57,  -5.22,    78.64, 43156.3,  8498.7,  8463.5,  -772.7, 42311.2,  70.50,    84.44, 15.04
2019-01-16 14:06:30,  67.86,    -1.95,    512.57,  -3.75,    76.94, 42613.4,  9628.8,  9608.2,  -629.2, 41511.3,  67.23,    83.50, 14.99
2019-01-16 14:07:20,  64.77,    -0.47,    511.52,  -2.65,    75.16, 42033.9, 10767.0, 10755.5,  -498.1, 40631.6,  63.91,    82.73, 14.95
2019-01-16 14:08:10,  61.66,     0.67,    510.44,  -1.81,    73.27, 41415.2, 11922.9, 11916.9,  -376.3, 39661.9,  60.57,    82.07, 14.92
2019-01-16 14:09:00,  58.55,     1.56,    509.33,  -1.15,    71.24, 40752.6, 13104.5, 13101.9,  -262.7, 38588.2,  57.17,    81.50, 14.90
2019-01-16 14:09:50,  55.42,     2.27,    508.21,  -0.63,    69.05, 40040.1, 14317.5, 14316.7,  -157.4, 37392.7,  53.73,    80.99, 14.88
2019-01-16 14:10:40,  52.28,     2.85,    507.09,  -0.23,    66.65, 39270.7, 15564.0, 15563.9,   -61.8, 36054.8,  50.23,    80.54, 14.86
2019-01-16 14:11:30,  49.14,     3.32,    505.97,   0.08,    64.01, 38437.5, 16841.0, 16840.9,    22.3, 34551.7,  46.68,    80.14, 14.85
2019-01-16 14:12:20,  45.99,     3.71,    504.88,   0.29,    61.10, 37534.8, 18140.1, 18139.9,    92.2, 32860.3,  43.07,    79.79, 14.84
2019-01-16 14:13:10,  42.84,     4.04,    503.82,   0.43,    57.86, 36559.6, 19446.9, 19446.3,   145.1, 30958.4,  39.40,    79.48, 14.83
2019-01-16 14:14:00,  39.68,     4.32,    502.80,   0.49,    54.27, 35512.5, 20740.3, 20739.5,   178.0, 28826.7,  35.68,    79.22, 14.83
2019-01-16 14:14:50,  36.51,     4.55,    501.85,   0.49,    50.26, 34399.6, 21992.9, 21992.1,   188.5, 26450.7,  31.92,    79.01, 14.83
2019-01-16 14:15:40,  33.35,     4.75,    500.97,   0.43,    45.79, 33233.2, 23171.3, 23170.7,   174.2, 23823.0,  28.11,    78.84, 14.83
2019-01-16 14:16:30,  30.18,     4.92,    500.17,   0.32,    40.83, 32033.2, 24236.7, 24236.3,   133.7, 20945.4,  24.28,    78.72, 14.84
2019-01-16 14:17:20,  27.01,     5.07,    499.46,   0.15,    35.34, 30827.0, 25146.6, 25146.5,    66.3, 17831.1,  20.45,    78.64, 14.84
2019-01-16 14:18:10,  23.83,     5.19,    498.86,  -0.06,    29.29, 29648.8, 25857.4, 25857.4,   -28.1, 14506.7,  16.64,    78.60, 14.85
2019-01-16 14:19:00,  20.66,     5.30,    498.36,  -0.32,    22.70, 28537.7, 26327.1, 26326.6,  -148.5, 11012.9,  12.91,    78.59, 14.87
2019-01-16 14:19:50,  17.48,     5.40,    497.99,  -0.63,    15.60, 27533.1, 26518.7, 26517.1,  -293.2,  7404.9,   9.37,    78.59, 14.88
2019-01-16 14:20:40,  14.30,     5.49,    497.75,  -1.00,     8.09, 26669.6, 26404.5, 26400.5,  -459.8,  3751.3,   6.36,    78.61, 14.90
2019-01-16 14:21:30,  11.11,     5.57,    497.64,  -1.42,     0.29, 25969.5, 25969.2, 25961.2,  -645.1,   130.6,  -4.90,    78.62, 14.91
2019-01-16 14:22:20,   7.93,     5.64,    497.67,  -1.92,    -7.62, 25437.9, 25213.4, 25199.3,  -845.4, -3371.9,  -6.11,    78.62, 14.92
2019-01-16 14:23:10,   4.75,     5.71,    497.83,  -2.51,   -15.44, 25059.4, 24155.4, 24132.3, -1056.3, -6670.3,  -8.88,    78.59, 14.94
2019-01-16 14:24:00,   1.57,     5.78,    498.14,  -3.20,   -22.98, 24800.3, 22831.5, 22796.0, -1272.8, -9683.8, -12.11,    78.52, 14.94
2019-01-16 14:24:50,  -1.62,     5.85,    498.59,  -4.01,   -30.10, 24614.0, 21295.5, 21243.3, -1489.7, -12343.1, -15.43,    78.40, 14.95
2019-01-16 14:25:40,  -4.80,     5.91,    499.19,  -4.98,   -36.65, 24450.2, 19615.1, 19541.1, -1701.9, -14596.6, -18.71,    78.21, 14.95
2019-01-16 14:26:30,  -7.98,     5.98,    499.92,  -6.12,   -42.57, 24263.2, 17867.5, 17765.7, -1904.9, -16415.2, -21.90,    77.94, 14.95
2019-01-16 14:27:20, -11.16,     6.06,    500.78,  -7.46,   -47.80, 24019.3, 16133.4, 15996.8, -2095.3, -17794.4, -24.98,    77.58, 14.93
2019-01-16 14:28:10, -14.34,     6.14,    501.77,  -9.02,   -52.31, 23701.2, 14490.4, 14311.2, -2271.7, -18755.7, -27.91,    77.12, 14.92
2019-01-16 14:29:00, -17.51,     6.22,    502.88, -10.79,   -56.08, 23309.4, 13006.3, 12776.4, -2434.6, -19343.4, -30.69,    76.56, 14.89
2019-01-16 14:29:50, -20.69,     6.32,    504.10, -12.74,   -59.12, 22861.4, 11734.2, 11445.4, -2587.3, -19620.2, -33.32,    75.91, 14.86
2019-01-16 14:30:40, -23.86,     6.43,    505.42, -14.80,   -61.42, 22388.4, 10708.9, 10353.8, -2734.9, -19661.2, -35.81,    75.15, 14.83
2019-01-16 14:31:30, -27.03,     6.56,    506.84, -16.86,   -63.03, 21931.1,  9946.0,  9518.5, -2884.5, -19546.1, -38.15,    74.31, 14.78
2019-01-16 14:32:20, -30.19,     6.71,    508.34, -18.80,   -63.99, 21534.5,  9443.4,  8939.4, -3043.8, -19353.5, -40.35,    73.38, 14.74
2019-01-16 14:33:10, -33.35,     6.88,    509.90, -20.53,   -64.38, 21243.1,  9185.3,  8602.2, -3220.7, -19154.6, -42.45,    72.39, 14.68
2019-01-16 14:34:00, -36.51,     7.07,    511.52, -21.97,   -64.31, 21096.7,  9146.6,  8482.5, -3421.8, -19010.7, -44.44,    71.35, 14.63
2019-01-16 14:34:50, -39.67,     7.31,    513.18, -23.13,   -63.89, 21127.5,  9297.2,  8549.9, -3652.0, -18971.9, -46.36,    70.26, 14.57
2019-01-16 14:35:40, -42.81,     7.58,    514.87, -24.05,   -63.28, 21358.8,  9604.9,  8771.2, -3914.1, -19077.3, -48.21,    69.14, 14.51
2019-01-16 14:36:30, -45.96,     7.90,    516.56, -24.79,   -62.59, 21804.6, 10037.5,  9112.5, -4208.9, -19356.8, -50.03,    68.00, 14.44
2019-01-16 14:37:20, -49.10,     8.29,    518.26, -25.43,   -61.96, 22470.6, 10563.0,  9539.7, -4535.6, -19833.0, -51.84,    66.82, 14.38
2019-01-16 14:38:10, -52.23,     8.76,    519.94, -26.03,   -61.49, 23355.3, 11149.2, 10018.3, -4892.7, -20522.3, -53.65,    65.61, 14.31
2019-01-16 14:39:00, -55.35,     9.33,    521.59, -26.67,   -61.24, 24451.0, 11763.0, 10511.9, -5279.0, -21435.6, -55.47,    64.35, 14.24
2019-01-16 14:39:50, -58.47,    10.04,    523.20, -27.41,   -61.28, 25744.4, 12370.5, 10981.9, -5694.7, -22577.5, -57.34,    63.04, 14.17
2019-01-16 14:40:40, -61.57,    10.92,    524.75, -28.35,   -61.62, 27217.0, 12936.8, 11385.7, -6142.2, -23945.9, -59.25,    61.65, 14.09
2019-01-16 14:41:30, -64.67,    12.04,    526.24, -29.58,   -62.26, 28846.0, 13426.5, 11676.7, -6627.7, -25530.8, -61.23,    60.16, 14.00
2019-01-16 14:42:20, -67.74,    13.50,    527.64, -31.25,   -63.19, 30604.3, 13805.7, 11802.6, -7162.1, -27313.5, -63.28,    58.51, 13.90
2019-01-16 14:43:10, -70.79,    15.47,    528.95, -33.56,   -64.37, 32461.7, 14042.7, 11701.7, -7763.1, -29267.1, -65.41,    56.66, 13.79
2019-01-16 14:44:00, -73.81,    18.21,    530.16, -36.83,   -65.77, 34385.0, 14109.8, 11293.4, -8458.5, -31356.7, -67.62,    54.52, 13.66
2019-01-16 14:44:50, -76.76,    22.24,    531.26, -41.63,   -67.37, 36339.4, 13984.8, 10453.3, -9289.9, -33540.7, -69.89,    51.95, 13.51
2019-01-16 14:45:40, -79.60,    28.58,    532.24, -49.04,   -69.11, 38288.4, 13651.9,  8948.6, -10310.0, -35771.9, -72.23,    48.74, 13.31
2019-01-16 14:46:30, -82.22,    39.50,    533.10, -61.43,   -70.97, 40194.6, 13103.0,  6266.5, -11507.4, -37998.9, -74.60,    44.55, 13.04
2019-01-16 14:47:20, -84.28,    59.75,    533.83, -83.67,   -72.92, 42020.1, 12339.6,  1359.8, -12264.4, -40167.5, -76.96,    38.77, 12.67
2019-01-16 14:48:10, -85.05,    92.82,    534.43, -119.47,   -74.92, 43727.4, 11374.5, -5595.9, -9902.8, -42222.1, -79.22,    30.39, 12.12
2019-01-16 14:49:00, -84.01,   124.19,    534.89, -154.62,   -76.93, 45280.3, 10236.6, -9248.5, -4387.8, -44108.0, -81.21,    17.68, 11.29
2019-01-16 14:49:50, -81.82,   142.48,    535.22, -178.27,   -78.91, 46645.2,  8976.1, -8972.0,  -270.4, -45773.4, -82.59,    -1.35, 10.03
2019-01-16 14:50:40, -79.15,   152.40,    535.42, 163.97,   -80.76, 47793.4,  7677.1, -7378.7,  2119.6, -47172.8, -82.91,   -25.65,  8.42
2019-01-16 14:51:30, -76.29,   158.26,    535.49, 146.50,   -82.36, 48702.8,  6478.4, -5402.4,  3575.4, -48270.0, -81.96,   -48.39,  6.92
2019-01-16 14:52:20, -73.33,   162.03,    535.42, 126.00,   -83.49, 49359.4,  5600.2, -3291.4,  4530.9, -49040.6, -80.07,   -64.74,  5.84
2019-01-16 14:53:10, -70.31,   164.61,    535.23, 102.34,   -83.87, 49758.5,  5313.3, -1135.9,  5190.5, -49474.1, -77.64,   -75.52,  5.14
2019-01-16 14:54:00, -67.26,   166.48,    534.92,  79.85,   -83.39, 49905.3,  5746.5,  1013.0,  5656.5, -49573.3, -74.92,   -82.78,  4.67
2019-01-16 14:54:50, -64.19,   167.88,    534.51,  62.48,   -82.21, 49813.0,  6749.0,  3118.4,  5985.4, -49353.7, -72.04,   -87.92,  4.34
2019-01-16 14:55:40, -61.10,   168.95,    533.98,  50.32,   -80.62, 49502.2,  8070.9,  5153.8,  6211.1, -48839.8, -69.07,   -91.75,  4.10
2019-01-16 14:56:30, -58.01,   169.80,    533.36,  41.83,   -78.78, 48997.3,  9531.4,  7102.4,  6356.4, -48061.3, -66.05,   -94.74,  3.91
2019-01-16 14:57:20, -54.90,   170.48,    532.66,  35.71,   -76.81, 48324.4, 11030.3,  8956.8,  6437.6, -47048.8, -63.00,   -97.15,  3.76
2019-01-16 14:58:10, -51.78,   171.03,    531.88,  31.11,   -74.72, 47508.7, 12517.9, 10717.7,  6467.4, -45829.9, -59.94,   -99.17,  3.64
2019-01-16 14:59:00, -48.66,   171.49,    531.03,  27.52,   -72.54, 46572.3, 13972.3, 12391.5,  6455.8, -44426.9, -56.87,  -100.89,  3.54
2019-01-16 14:59:50, -45.54,   171.86,    530.14,  24.62,   -70.25, 45533.3, 15386.3, 13987.1,  6410.8, -42854.9, -53.80,  -102.38,  3.45
2019-01-16 15:00:40, -42.41,   172.18,    529.20,  22.23,   -67.83, 44405.8, 16758.8, 15513.7,  6339.1, -41122.0, -50.74,  -103.69,  3.38
2019-01-16 15:01:30, -39.27,   172.45,    528.23,  20.20,   -65.24, 43200.6, 18090.4, 16978.0,  6245.8, -39230.4, -47.68,  -104.85,  3.31
2019-01-16 15:02:20, -36.13,   172.67,    527.24,  18.46,   -62.47, 41925.9, 19379.3, 18382.6,  6135.1, -37178.3, -44.64,  -105.89,  3.26
2019-01-16 15:03:10, -32.99,   172.86,    526.25,  16.95,   -59.47, 40589.6, 20620.4, 19725.0,  6010.3, -34961.6, -41.61,  -106.83,  3.21
2019-01-16 15:04:00, -29.84,   173.03,    525.26,  15.63,   -56.21, 39200.4, 21803.7, 20997.5,  5874.2, -32577.1, -38.61,  -107.68,  3.16
2019-01-16 15:04:50, -26.69,   173.17,    524.29,  14.48,   -52.65, 37769.3, 22914.9, 22187.2,  5729.0, -30023.7, -35.64,  -108.45,  3.12
2019-01-16 15:05:40, -23.54,   173.29,    523.35,  13.47,   -48.76, 36311.3, 23935.7, 23277.0,  5576.7, -27305.5, -32.73,  -109.16,  3.09
2019-01-16 15:06:30, -20.38,   173.40,    522.44,  12.60,   -44.52, 34846.2, 24845.3, 24247.2,  5418.9, -24432.9, -29.89,  -109.81,  3.06
2019-01-16 15:07:20, -17.23,   173.50,    521.58,  11.84,   -39.90, 33398.7, 25622.1, 25077.0,  5256.8, -21423.8, -27.16,  -110.42,  3.03
2019-01-16 15:08:10, -14.07,   173.58,    520.77,  11.18,   -34.89, 31998.9, 26246.3, 25747.9,  5090.9, -18304.6, -24.57,  -110.98,  3.01
2019-01-16 15:09:00, -10.91,   173.66,    520.03,  10.62,   -29.50, 30680.7, 26702.6, 26245.2,  4921.2, -15108.9, -22.19,  -111.51,  2.99
2019-01-16 15:09:50,  -7.75,   173.73,    519.35,  10.13,   -23.76, 29479.9, 26982.0, 26561.2,  4747.0, -11875.8, -20.07,  -112.01,  2.96
2019-01-16 15:10:40,  -4.58,   173.80,    518.75,   9.71,   -17.71, 28431.5, 27084.6, 26696.8,  4567.1, -8647.1, -18.31,  -112.49,  2.95
2019-01-16 15:11:30,  -1.42,   173.86,    518.23,   9.33,   -11.43, 27566.2, 27019.4, 26662.0,  4379.9, -5463.5, -16.99,  -112.95,  2.93
2019-01-16 15:12:20,   1.75,   173.93,    517.78,   8.98,    -5.03, 26908.0, 26804.2, 26475.7,  4183.7, -2361.0, -16.20,  -113.38,  2.91
2019-01-16 15:13:10,   4.91,   173.99,    517.41,   8.64,     1.37, 26471.5, 26463.9, 26163.4,  3977.0,   632.7,  16.01,  -113.80,  2.90
2019-01-16 15:14:00,   8.08,   174.06,    517.13,   8.30,     7.66, 26261.7, 26027.3, 25754.5,  3758.5,  3500.4,  16.41,  -114.19,  2.88
2019-01-16 15:14:50,  11.24,   174.13,    516.92,   7.94,    13.73, 26274.9, 25524.2, 25279.2,  3527.7,  6236.0,  17.35,  -114.55,  2.87
2019-01-16 15:15:40,  14.40,   174.21,    516.79,   7.56,    19.49, 26500.9, 24981.8, 24764.9,  3285.0,  8843.7,  18.72,  -114.89,  2.86
2019-01-16 15:16:30,  17.57,   174.30,    516.74,   7.13,    24.90, 26925.4, 24422.6, 24233.7,  3031.4, 11336.3,  20.44,  -115.19,  2.85
2019-01-16 15:17:20,  20.73,   174.40,    516.75,   6.66,    29.92, 27531.8, 23862.5, 23701.2,  2769.2, 13732.6,  22.41,  -115.46,  2.85
2019-01-16 15:18:10,  23.89,   174.51,    516.83,   6.16,    34.56, 28303.6, 23310.0, 23175.3,  2501.7, 16054.3,  24.59,  -115.69,  2.85
2019-01-16 15:19:00,  27.05,   174.63,    516.96,   5.63,    38.83, 29224.1, 22766.3, 22656.5,  2233.3, 18323.2,  26.91,  -115.88,  2.85
2019-01-16 15:19:50,  30.20,   174.78,    517.14,   5.08,    42.77, 30277.0, 22226.2, 22138.8,  1969.6, 20559.5,  29.37,  -116.05,  2.85
2019-01-16 15:20:40,  33.36,   174.95,    517.37,   4.54,    46.42, 31445.7, 21678.0, 21609.9,  1716.6, 22779.3,  31.93,  -116.18,  2.85
2019-01-16 15:21:30,  36.51,   175.14,    517.62,   4.02,    49.82, 32712.5, 21105.2, 21053.2,  1481.1, 24993.5,  34.58,  -116.29,  2.86
2019-01-16 15:22:20,  39.66,   175.37,    517.90,   3.55,    53.02, 34057.5, 20487.1, 20447.7,  1269.3, 27206.5,  37.32,  -116.40,  2.86
2019-01-16 15:23:10,  42.80,   175.65,    518.19,   3.15,    56.05, 35458.1, 19800.3, 19770.4,  1086.7, 29414.7,  40.14,  -116.49,  2.87
2019-01-16 15:24:00,  45.94,   175.97,    518.48,   2.82,    58.96, 36887.6, 19020.7, 18997.6,   937.1, 31605.5,  43.04,  -116.60,  2.87
2019-01-16 15:24:50,  49.08,   176.36,    518.77,   2.60,    61.77, 38315.7, 18126.0, 18107.3,   822.4, 33757.1,  46.02,  -116.73,  2.88
2019-01-16 15:25:40,  52.21,   176.83,    519.04,   2.49,    64.49, 39708.8, 17098.8, 17082.7,   742.0, 35838.7,  49.06,  -116.88,  2.88
2019-01-16 15:26:30,  55.34,   177.40,    519.28,   2.49,    67.16, 41031.5, 15929.4, 15914.4,   693.3, 37813.2,  52.17,  -117.07,  2.88
2019-01-16 15:27:20,  58.46,   178.11,    519.48,   2.63,    69.76, 42249.0, 14618.3, 14602.8,   671.8, 39639.5,  55.34,  -117.31,  2.88
2019-01-16 15:28:10,  61.57,   178.99,    519.65,   2.92,    72.30, 43329.9, 13177.2, 13160.0,   672.0, 41277.6,  58.55,  -117.61,  2.87
2019-01-16 15:29:00,  64.66,  -179.89,    519.75,   3.39,    74.76, 44248.7, 11628.9, 11608.6,   687.9, 42693.2,  61.81,  -117.99,  2.86
2019-01-16 15:29:50,  67.75,  -178.42,    519.80,   4.09,    77.15, 44988.5, 10005.1,  9979.6,   713.5, 43861.9,  65.09,  -118.46,  2.84
2019-01-16 15:30:40,  70.80,  -176.45,    519.78,   5.11,    79.45, 45543.0,  8342.5,  8309.4,   742.5, 44772.3,  68.40,  -119.07,  2.81
2019-01-16 15:31:30,  73.83,  -173.70,    519.69,   6.59,    81.64, 45916.0,  6679.0,  6634.9,   767.0, 45427.6,  71.71,  -119.86,  2.77
2019-01-16 15:32:20,  76.79,  -169.64,    519.51,   8.80,    83.71, 46121.2,  5049.2,  4989.7,   772.7, 45844.0,  75.02,  -120.93,  2.71
2019-01-16 15:33:10,  79.64,  -163.23,    519.26,  12.08,    85.68, 46179.7,  3482.0,  3405.0,   728.6, 46048.3,  78.32,  -122.49,  2.62
2019-01-16 15:34:00,  82.26,  -152.16,    518.92,  16.07,    87.51, 46116.8,  2006.5,  1928.1,   555.3, 46073.1,  81.59,  -125.07,  2.46
2019-01-16 15:34:50,  84.32,  -131.57,    518.50,   4.54,    89.07, 45958.4,   742.4,   740.1,    58.8, 45952.4,  84.82,  -130.52,  2.11
2019-01-16 15:35:40,  85.05,   -98.13,    517.99, -61.62,    88.72, 45728.1,  1021.2,   485.3,  -898.5, 45716.7,  87.87,  -151.44,  0.73
2019-01-16 15:36:30,  83.95,   -66.96,    517.39, -48.71,    87.19, 45444.4,  2225.3,  1468.5, -1672.0, 45389.9,  88.10,   100.72, 17.55
2019-01-16 15:37:20,  81.72,   -48.96,    516.71, -35.67,    85.62, 45119.5,  3449.4,  2802.4, -2011.3, 44987.5,  85.12,    75.84, 15.90
2019-01-16 15:38:10,  79.03,   -39.20,    515.96, -27.97,    84.03, 44758.8,  4656.5,  4112.7, -2183.6, 44515.9,  81.93,    69.90, 15.52
2019-01-16 15:39:00,  76.15,   -33.44,    515.13, -23.11,    82.42, 44361.8,  5853.4,  5383.6, -2297.7, 43974.0,  78.71,    67.16, 15.35
2019-01-16 15:39:50,  73.16,   -29.73,    514.23, -19.72,    80.76, 43923.9,  7050.6,  6637.3, -2378.5, 43354.3,  75.45,    65.51, 15.25
2019-01-16 15:40:40,  70.13,   -27.17,    513.27, -17.12,    79.04, 43437.6,  8256.8,  7890.8, -2431.0, 42645.6,  72.16,    64.37, 15.19
2019-01-16 15:41:30,  67.06,   -25.33,    512.26, -15.02,    77.23, 42894.4,  9477.8,  9153.9, -2456.7, 41834.2,  68.82,    63.50, 15.14
2019-01-16 15:42:20,  63.96,   -23.95,    511.21, -13.26,    75.32, 42286.2, 10716.6, 10430.9, -2458.0, 40905.7,  65.45,    62.80, 15.11
2019-01-16 15:43:10,  60.86,   -22.88,    510.12, -11.76,    73.27, 41605.8, 11973.4, 11722.2, -2439.5, 39845.7,  62.01,    62.22, 15.08
2019-01-16 15:44:00,  57.73,   -22.04,    509.01, -10.47,    71.08, 40847.7, 13245.7, 13025.1, -2407.4, 38640.5,  58.51,    61.71, 15.06
2019-01-16 15:44:50,  54.60,   -21.37,    507.89,  -9.38,    68.71, 40008.1, 14528.8, 14334.4, -2369.0, 37276.8,  54.94,    61.25, 15.04
2019-01-16 15:45:40,  51.47,   -20.82,    506.76,  -8.48,    66.13, 39085.1, 15815.6, 15642.7, -2332.4, 35742.3,  51.29,    60.84, 15.03
2019-01-16 15:46:30,  48.32,   -20.37,    505.65,  -7.75,    63.32, 38078.9, 17096.2, 16940.1, -2305.0, 34025.3,  47.56,    60.46, 15.01
